first_surname,second_surname,name,team,race_time,gender,distance,style,category,date,event_time,Piscina Corta
lópez,sánchez,pablo,C.N. Conil,00:00:50.580000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
gómez,muñoz,alejandro,C.N. Portuense,00:00:53.170000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
bermúdez,núñez,iker,C.D.N. Ciudad De Algeciras,00:00:54.320000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
cavallé,durán,rodrigo,C.N. Portuense,00:00:54.430000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
rivero,rodriguez,saul,C.N. San Fernando,00:00:54.860000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
garcia,sanchez,carlos,C.N. San Fernando,00:00:55.340000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
marín,lópez,gonzalo,C.N. Conil,00:00:55.370000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
antúnez,molina,daniel,C.N. Los Barrios,00:01:16.260000,masc,50,mariposa,benjamin,2023-03-18,12:08:00,True
rodriguez,garcia,daniel,C.D.N. Ciudad De Algeciras,00:01:58.070000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
bermudez,nuñez,sergio,C.D.N. Ciudad De Algeciras,00:02:01.510000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
méndez,sarria,ángel,C.N. Los Barrios,00:02:02.200000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
vierbuchen,mark,david,C.D.N. Ciudad De Algeciras,00:02:05.700000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
galván,romero,antonio,C.N. Caballa - Ciudad De Ceuta,00:02:09.750000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
cabrera,rufian,pepe,C.N. Portuense,00:02:11.960000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
bárcena,sánchez,guillermo,C.N. Bahia De Cadiz,00:02:15.640000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
luque,dominguez,alexis,C.N. Los Barrios,00:02:39.730000,masc,100,braza,benjamin,2023-03-25,13:22:00,True
castillo,ojeda,julia,C.D.N. Ciudad De Algeciras,00:02:55.460000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
gonzalez,martinez,gema,C.N. San Fernando,00:03:06.910000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
garcia,corzo,micaela,C.N. Portuense,00:03:12.060000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
ramos,romero,leire,C.D.N. Sanlucar,00:03:20.330000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
fernandez,sanchez,emma,C.N. Los Barrios,00:03:40.570000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
morillo,machuca,valeria,C.N. Bahia De Cadiz,00:03:45.600000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
jiménez,barbero,maría,C.D.N. Ciudad De Algeciras,00:04:00.770000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
ayud,garcia,helena,C.N. Portuense,00:04:03.580000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
monreal,becerra,ana,Dkv Club Natacion Jerez,00:04:36.060000,fem,200,libre,benjamin,2023-03-25,13:13:00,True
hoya,montero,maria,C.N. Union Rinconada,00:00:37.090000,fem,50,mariposa,alevin,2023-04-01,16:04:00,False
robles,carreño,maria,C.N. Dos Hermanas,00:00:38.240000,fem,50,mariposa,alevin,2023-04-01,16:04:00,False
cortiñas,tobajas,victoria,C.N. Dos Hermanas,00:00:38.090000,fem,50,mariposa,alevin,2023-04-01,16:04:00,False
peña,brenke,alina,Fusion Colombino-Lepe,00:00:40.010000,fem,50,mariposa,alevin,2023-04-01,16:04:00,False
lozano,pérez,julia,C.N. Cadiz,00:00:43.380000,fem,50,mariposa,alevin,2023-04-01,16:04:00,False
soto,castañeda,alma,C.N. Huelva,00:00:43.890000,fem,50,mariposa,alevin,2023-04-01,16:04:00,False
gonzalez,castro,ilenia,C.D.N.Ciudad De Algeciras,00:01:07.220000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
marin,montes,de,C.D.N.Ciudad De Algeciras,00:01:10.860000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
camargo,jimenez,esperanza,C.N.San Fernando,00:01:12.170000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
corbacho,santamarta,sandra,C.KronosNatación Mijas,00:01:13.910000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
heredia,robles,ángela,C.N.Puerto Real,00:01:24.050000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
martin,martin,aitana,C.N.Los Barrios,00:01:24.070000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
cañero,gonzalez,carlota,C.N.Bahia De Cadiz,00:01:24.190000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
buscató,sánchez,mara,C.N.Los Barrios,00:01:24.320000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
lahitette,ainara,10,C.N.Los Barrios,00:01:25.720000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
vera,romero,triana,C.D.N.Sanlucar,00:01:26.840000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
cañero,gonzalez,berta,C.N.Bahia De Cadiz,00:01:28.220000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
alcazar,yudakova,aleksandra,C.KronosNatación Mijas,00:01:28.700000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
zapata,villabrille,paula,C.N.San Roque,00:01:28.710000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
romero,moreno,marta,C.D.N.Sanlucar,00:01:30.350000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
godoy,pilar,08,C.N.Estepona,00:01:32.600000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
tristancho,gonzalez,marina,C.N.San Roque,00:01:46.280000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
baro,morcillo,carmen,C.N.Puerto Real,00:01:54.820000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
faus,almecija,lucia,ClubNat. Melilla,00:01:55.760000,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
de,la,fuente,ClubNat. Melilla,00:02:00,fem,100,mariposa,infantil,2023-04-15,11:15:00,True
monge,aixela,alexia,C.D.N. Ciudad De Algeciras,00:01:19.620000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
ruz,alcaide,virginia,Dkv Club Natacion Jerez,00:01:20.490000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
mena,orozco,carlota,C.D.N. Sanlucar,00:01:21.920000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
redondo,zamora,paloma,C.D.N. Ciudad De Algeciras,00:01:27.480000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
estrada,chávez,natalia,C.N. Puerto Real,00:01:27.740000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
núñez,hormigo,julia,C.N. Estepona,00:01:28.610000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
bravo,villar,marcela,C.N. Bahia De Cadiz,00:01:34.050000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
mateo,gómez,alba,C.N. Estepona,00:01:34.980000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
ballesteros,rivera,norah,C.N. Los Barrios,00:01:35.530000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
macías,tellez,nerea,C.Kronos Natación Mijas,00:01:36.380000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
caceres,valdivia,mencia,C.N. San Roque,00:01:37.990000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
flores,esteso,jimena,Club Nat. Melilla,00:01:38.980000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
verdejo,jaen,elena,C.N. Los Barrios,00:01:44.230000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
jimenez,rubio,lola,C.N. Los Barrios,00:01:44.870000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
rengifo,armenta,maría,C.N. Los Barrios,00:01:46.600000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
rodriguez,reyes,jimena,C.N.La Salle-Melilla,00:01:47.660000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
gisbert,alarcon,blanca,Club Nat. Melilla,00:01:49.030000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
lozano,pérez,julia,C.N. Cadiz,00:01:49.120000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
peña,navarro,jimena,C.N. Cadiz,00:01:50.940000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
rabinowitz,,emanuelle,C.N. Los Barrios,00:01:53.150000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
ríos,pinilla,alejandra,C.N. Caballa - Ciudad De Ceuta,00:01:53.680000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
garcía,villalba,cayetana,C.N. Caballa - Ciudad De Ceuta,00:01:56.660000,fem,100,mariposa,alevin,2023-04-15,11:00:00,True
mena,orozco,blanca,C.D.N. Sanlucar,00:01:09.070000,fem,100,libre,alevin,2023-05-27,18:43:00,True
jimenez,de,fazio,C.N. Dos Hermanas,00:01:11.940000,fem,100,libre,alevin,2023-05-27,18:43:00,True
utrera,garcia,maria,C.N. Cadiz,00:01:13.410000,fem,100,libre,alevin,2023-05-27,18:43:00,True
salvador,sabino,luara,C.N. Alcala,00:01:15.910000,fem,100,libre,alevin,2023-05-27,18:43:00,True
estrada,chávez,natalia,C.N. Puerto Real,00:01:16.520000,fem,100,libre,alevin,2023-05-27,18:43:00,True
menjibar,fandiño,carolina,C.N. Bahia De Cadiz,00:01:18.090000,fem,100,libre,alevin,2023-05-27,18:43:00,True
braza,ramos,julia,C.D.N. Sanlucar,00:01:18.430000,fem,100,libre,alevin,2023-05-27,18:43:00,True
rodríguez,suárez,daniela,C.N. Dos Hermanas,00:01:18.720000,fem,100,libre,alevin,2023-05-27,18:43:00,True
laguna,díaz,sabrina,C.N. Alcala,00:01:19.610000,fem,100,libre,alevin,2023-05-27,18:43:00,True
ballesteros,rivera,norah,C.N. Los Barrios,00:01:21.100000,fem,100,libre,alevin,2023-05-27,18:43:00,True
morales,,adriana,Dkv Club Natacion Jerez,00:01:21.970000,fem,100,libre,alevin,2023-05-27,18:43:00,True
estevez,terroba,leire,C.N. San Fernando,00:01:22.150000,fem,100,libre,alevin,2023-05-27,18:43:00,True
alba,peña,lucia,Dkv Club Natacion Jerez,00:01:22.180000,fem,100,libre,alevin,2023-05-27,18:43:00,True
rengifo,armenta,maría,C.N. Los Barrios,00:01:24.760000,fem,100,libre,alevin,2023-05-27,18:43:00,True
monge,aixela,valeria,C.D.N. Ciudad De Algeciras,00:01:25.740000,fem,100,libre,alevin,2023-05-27,18:43:00,True
cabeza,alvarez,laura,C.N. Ubrique,00:01:26.020000,fem,100,libre,alevin,2023-05-27,18:43:00,True
garcía,villalba,cayetana,C.N. Caballa - Ciudad De Ceuta,00:01:26.960000,fem,100,libre,alevin,2023-05-27,18:43:00,True
pastrana,uribe,julia,C.N. Portuense,00:01:26.980000,fem,100,libre,alevin,2023-05-27,18:43:00,True
ríos,pinilla,alejandra,C.N. Caballa - Ciudad De Ceuta,00:01:27.090000,fem,100,libre,alevin,2023-05-27,18:43:00,True
zuasti,romero,paula,C.N. Portuense,00:01:28.010000,fem,100,libre,alevin,2023-05-27,18:43:00,True
suarez,pajares,ana,C.N. Portuense,00:01:28.020000,fem,100,libre,alevin,2023-05-27,18:43:00,True
ali,marquez,maryam,C.D.N. Ciudad De Algeciras,00:01:30.570000,fem,100,libre,alevin,2023-05-27,18:43:00,True
aguilar,conesa,julia,C.D.N. Ciudad De Algeciras,00:03:22.260000,fem,200,espalda,benjamin,2023-03-25,12:51:00,True
gonzalez,martinez,gema,C.N. San Fernando,00:03:22.990000,fem,200,espalda,benjamin,2023-03-25,12:51:00,True
fernandez,sanchez,emma,C.N. Los Barrios,00:03:43.040000,fem,200,espalda,benjamin,2023-03-25,12:51:00,True
jiménez,barbero,maría,C.D.N. Ciudad De Algeciras,00:04:11.070000,fem,200,espalda,benjamin,2023-03-25,12:51:00,True
medialdea,romero,beatriz,C.D.N. Ciudad De Algeciras,00:04:41.130000,fem,200,espalda,benjamin,2023-03-25,12:51:00,True
labrador,martin,ivan,C.N.San Roque,00:01:27.330000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
vela,bahamonde,eric,C.N.Bahia De Cadiz,00:01:28.840000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
orte,gómez,jaime,C.N.Portuense,00:01:29.680000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
muñoz,rodriguez,rodrigo,DkvClub Natacion Jerez,00:01:30.180000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
aguilar,conesa,antonio,C.D.N.Ciudad De Algeciras,00:01:30.230000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
benítez,pina,daniel,C.N.Caepionis,00:01:31.880000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
moncayo,viruel,rodrigo,C.N.Caballa - Ciudad De Ceuta,00:01:33.270000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
fernandez,llaves,ezequiel,C.N.Bahia De Cadiz,00:01:33.820000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
delaunay,,morgan,C.N.Los Barrios,00:01:35.010000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
fuentes,diaz,daniel,DkvClub Natacion Jerez,00:01:36.970000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
reinado,hurtado,dario,DkvClub Natacion Jerez,00:01:38.490000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
rodriguez,muriel,jose,C.D.N.Ciudad De Algeciras,00:01:39.090000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
prian,perez,javier,DkvClub Natacion Jerez,00:01:43.170000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
ortega,miranda,daniel,C.N.Puerto Real,00:01:43.500000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
matres,casado,mario,C.N.Caballa - Ciudad De Ceuta,00:01:44.830000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
muñoz,lorenzo,daniel,C.N.Caepionis,00:01:46.430000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
jiménez,rubio,juan,C.N.Los Barrios,00:01:48.900000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
mera,santos,samuel,DkvClub Natacion Jerez,00:01:49.720000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
muñoz,mena,alexis,C.N.Los Barrios,00:01:49.770000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
ferrera,pozuelo,raul,DkvClub Natacion Jerez,00:01:50.830000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
rivas,royo,juan,C.N.San Roque,00:01:53.920000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
toro,palomino,david,C.N.Caballa - Ciudad De Ceuta,00:02:09.780000,masc,100,mariposa,alevin,2023-03-18,11:44:00,True
alonso,flor,jaime,C.N.Portuense,00:02:07.380000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
belinchon,matos,angel,C.N.Los Barrios,00:02:12.100000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
perez,vital,ruben,C.D.N.Sanlucar,00:02:22.180000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
leon-salas,vallejo,rafael,C.N.Portuense,00:02:24.240000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
garcia,llaves,daniel,C.N.Bahia De Cadiz,00:02:27.610000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
guerrero,güeto,marcos,C.N.Puerto Real,00:02:27.810000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
fernandez,roman,raul,C.N.Dos Hermanas,00:02:29.550000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
espinosa,carrasco,guillermo,C.N.San Fernando,00:02:35.410000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
lomas,vela,angel,C.N.Cadiz,00:02:45.440000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
martinez,gonzalez,alvaro,C.N.Los Barrios,00:02:45.930000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
gomez,garcia,samuel,C.D.N.Ciudad De Algeciras,00:03:02.970000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
corzo,uzquiza,aitor,C.N.Alcala,00:03:13.380000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
martínez,lópez,álvaro,C.N.Alcala,00:03:25.860000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
molina,nuñez,victor,C.N.San Fernando,00:03:26.440000,masc,200,mariposa,absoluto,2023-05-27,16:30:00,True
ferreros,sanchez,jose,C.D.N.Ciudad De Algeciras,00:02:27.190000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
luque,merino,ismael,C.KronosNatación Mijas,00:02:29.250000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
baez,perez,richard,C.N.Bahia De Cadiz,00:02:32.500000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
gonzález,martín,pablo,C.N.Caballa - Ciudad De Ceuta,00:02:39.320000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
gonzalez,grigoriu,matis,C.N.Estepona,00:02:41.040000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
gil,de,miguel,C.N.Los Barrios,00:02:45.700000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
casal,velarde,salvador,C.N.Cadiz,00:02:47.440000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
raposo,listan,felix,C.D.N.Sanlucar,00:02:49.710000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
romero,escolano,pablo,C.N.Puerto Real,00:02:51.430000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
roman,muñoz,jose,C.N.LaSalle-Melilla,00:03:16.070000,masc,200,braza,absoluto,2023-04-15,10:55:00,True
del,pozo,gomez,Circulo Mercantil,00:01:43.100000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
sojo,lara,lola,Navial,00:01:54.860000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
gonzález,córdoba,adriana,Navial,00:01:55.400000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
moreno,luque,lola,Navial,00:01:56.070000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
serrano,velázquez,de,C.D.N.Cordoba,00:01:58.440000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
arcos,aguilar,marta,Navial,00:02:02.080000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
ortiz,perez,milena,Navial,00:02:03.420000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
angel,fuentes,ainhoa,G.N. Sevilla ,00:02:07.890000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
canalejo,luque,carmen,Navial,00:02:08.130000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
mellado,roldán,martina,Navial,00:02:10.840000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
villena,rojas,alejandra,C.D.N. Cordoba,00:02:11.840000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
martinez,serrano,carmen,Navial,00:02:14.650000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
mendoza,torres,julia,C.N. Bahia De Cadiz,00:02:16.140000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
luque,guzman,cristina,Navial,00:02:16.570000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
guzman,luque,julia,C.N. Mairena Aljarafe,00:02:16.720000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
ogáyar,muñoz,paula,C.N. Alcala,00:02:18.810000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
rodriguez,arroyo,alba,C.N. San Fernando,00:02:19.350000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
aragón,escobar,elena,C.N. Bahia De Cadiz,00:02:21.900000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
sierra,membrives,paula,Navial,00:02:22.080000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
bascuñana,rodríguez,candela,C.D.N. Ciudad De Algeciras,00:02:24.450000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
ocaña,faura,jessica,Dkv Club Natacion Jerez,00:02:26.230000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
pino,ortigoso,aurora,Navial,00:02:27.880000,fem,100,estilos,prebenjamin,2023-06-10,17:12:00,True
monge,aixela,alexia,C.D.N.Ciudad De Algeciras,00:00:39.470000,fem,50,braza,alevin,2023-04-01,11:03:00,True
merida,castillejo,sofia,Navial,00:00:40.440000,fem,50,braza,alevin,2023-04-01,11:03:00,True
mateo,gómez,alba,C.N.Estepona,00:00:41.080000,fem,50,braza,alevin,2023-04-01,11:03:00,True
cardeña,holzmann,telma,C.N.Fuengirola,00:00:41.090000,fem,50,braza,alevin,2023-04-01,11:03:00,True
torres,ramos,blanca,Navial,00:00:41.330000,fem,50,braza,alevin,2023-04-01,11:03:00,True
gallo,mia,11,C.N.Fuengirola,00:00:44.740000,fem,50,braza,alevin,2023-04-01,11:03:00,True
redondo,zamora,paloma,C.D.N.Ciudad De Algeciras,00:00:44.850000,fem,50,braza,alevin,2023-04-01,11:03:00,True
gonzález,rodríguez,ana,C.N.Axarquia,00:00:45.310000,fem,50,braza,alevin,2023-04-01,11:03:00,True
martinez,taranilla,leire,C.D.N.Inacua Malaga,00:00:46.140000,fem,50,braza,alevin,2023-04-01,11:03:00,True
millet,senciales,celia,C.N.Axarquia,00:00:47.170000,fem,50,braza,alevin,2023-04-01,11:03:00,True
rengifo,armenta,maría,C.N.Los Barrios,00:00:48.110000,fem,50,braza,alevin,2023-04-01,11:03:00,True
prause,coca,carla,C.N.ComarcaGuadalhorce,00:00:49.150000,fem,50,braza,alevin,2023-04-01,11:03:00,True
caceres,valdivia,mencia,C.N.San Roque,00:00:50.220000,fem,50,braza,alevin,2023-04-01,11:03:00,True
nieto,martín,gala,C.N.Estepona,00:00:52.170000,fem,50,braza,alevin,2023-04-01,11:03:00,True
perez,campos,noa,C.N.Torremolinos,00:00:53.470000,fem,50,braza,alevin,2023-04-01,11:03:00,True
checa,delgado,ángela,C.N.Axarquia,00:00:55.070000,fem,50,braza,alevin,2023-04-01,11:03:00,True
garcia,moreno,elena,C.N.Baena,00:00:55.540000,fem,50,braza,alevin,2023-04-01,11:03:00,True
garcia,ferreira,juan,C.N.Dos Hermanas,00:01:17.450000,masc,100,braza,alevin,2023-05-27,17:07:00,True
pelaez,manzano,ivan,C.N.San Fernando,00:01:18.240000,masc,100,braza,alevin,2023-05-27,17:07:00,True
sanchez,garcia,alejandro,C.N.San Fernando,00:01:19.800000,masc,100,braza,alevin,2023-05-27,17:07:00,True
gonzález,pradas,héctor,C.N.Portuense,00:01:22.870000,masc,100,braza,alevin,2023-05-27,17:07:00,True
gil,de,miguel,C.N.Los Barrios,00:01:25.820000,masc,100,braza,alevin,2023-05-27,17:07:00,True
garcía,lucero,jorge,C.N.Portuense,00:01:27.240000,masc,100,braza,alevin,2023-05-27,17:07:00,True
chacon,rodriguez,jose,C.N.Ubrique,00:01:33.350000,masc,100,braza,alevin,2023-05-27,17:07:00,True
caro,salva,alejandro,C.N.Portuense,00:01:33.920000,masc,100,braza,alevin,2023-05-27,17:07:00,True
orte,gómez,jaime,C.N.Portuense,00:01:35.170000,masc,100,braza,alevin,2023-05-27,17:07:00,True
vidal,vidal,manuel,C.D.N.Sanlucar,00:01:35.280000,masc,100,braza,alevin,2023-05-27,17:07:00,True
perez,mora,miguel,C.N.Cadiz,00:01:35.730000,masc,100,braza,alevin,2023-05-27,17:07:00,True
ferrera,pozuelo,raul,DkvClub Natacion Jerez,00:01:38.140000,masc,100,braza,alevin,2023-05-27,17:07:00,True
moncayo,viruel,rodrigo,C.N.Caballa - Ciudad De Ceuta,00:01:38.230000,masc,100,braza,alevin,2023-05-27,17:07:00,True
rivas,royo,juan,C.N.San Roque,00:01:38.750000,masc,100,braza,alevin,2023-05-27,17:07:00,True
fuentes,diaz,daniel,DkvClub Natacion Jerez,00:01:41.540000,masc,100,braza,alevin,2023-05-27,17:07:00,True
matres,casado,mario,C.N.Caballa - Ciudad De Ceuta,00:01:41.600000,masc,100,braza,alevin,2023-05-27,17:07:00,True
rivero,benitez,adrian,C.N.Ubrique,00:01:41.910000,masc,100,braza,alevin,2023-05-27,17:07:00,True
rubio,coronado,tristán,C.N.Dos Hermanas,00:01:42.420000,masc,100,braza,alevin,2023-05-27,17:07:00,True
escobar,fernandez,jorge,C.N.Cadiz,00:01:46.360000,masc,100,braza,alevin,2023-05-27,17:07:00,True
muñoz,mena,alexis,C.N.Los Barrios,00:01:47.850000,masc,100,braza,alevin,2023-05-27,17:07:00,True
budía,cadenas,rafael,C.N.Alcala,00:01:48.640000,masc,100,braza,alevin,2023-05-27,17:07:00,True
rodriguez,garcía,javier,C.D.N.Ciudad De Algeciras,00:01:49.270000,masc,100,braza,alevin,2023-05-27,17:07:00,True
abelardo,correal,victor,C.Kronos Natación Mijas,00:02:12.320000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
escobar,duran,manuel,C.N. Bahia De Cadiz,00:02:13.800000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
gonzalez,vega,daniel,C.D.N. Sanlucar,00:02:16.290000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
belinchon,matos,angel,C.N. Los Barrios,00:02:17.300000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
ruiz,navarro,javier,C.D.N. Ciudad De Algeciras,00:02:22.370000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
pelaez,manzano,adrian,C.N. San Fernando,00:02:24.870000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
ramos,nechita,daniel,C.N. Los Barrios,00:02:26.820000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
rodriguez,romero,pablo,C.N. Cadiz,00:02:29.200000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
herrera,ramirez,jose,Club Deportivo Waterpolo Jerez,00:02:36.920000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
romero,escolano,pablo,C.N. Puerto Real,00:02:45.210000,masc,200,estilos,absoluto,2023-04-15,16:49:00,True
camargo,jimenez,esperanza,C.N.San Fernando,00:01:12.510000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
garrido,zaypseva,alexandra,C.N.Dos Hermanas,00:01:15.040000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
olmedo,díaz,ana,C.N.Puerto Real,00:01:15.530000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
bastos,mihaiescu,sonia,C.N.Bahia De Cadiz,00:01:19.440000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
pedraza,fernandez,yulia,C.N.San Fernando,00:01:21.860000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
lahitette,ainara,10,C.N.Los Barrios,00:01:23.800000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
romero,adame,sandra,C.N.Estepona,00:01:24.310000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
maldonado,escalona,maria,C.N.Los Barrios,00:01:25.360000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
benabdelovahab,bentaovet,din1a0,C.N.Dos Hermanas,00:01:27.380000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
espinosa,soria,dolores,C.N.Portuense,00:01:27.470000,fem,100,mariposa,infantil,2023-05-27,11:21:00,True
